ISIN,Ticker,Unternehmensname,Sektor,Earnings Growth 0-100,Sales Growth 0-100,EPS Growth 0-100,Final Growth 0-100,Final Growth 0-100_Var2,Momentum12M 0-100,Momentum6M 0-100,Final Momentum 0-100,Final Momentum 0-100_Var2,Variability 0-100,Profitability 0-100,Leverage 0-100,Final Quality 0-100,Final Quality 0-100_Var2,EarningsYield 0-100,Valuation 0-100,Final Value 0-100,Final Value 0-100_Var2,Final Min_Vol 0-100
US7611521078,RMD,ResMed Inc.,Healthcare,65.64867296224112,39.27355238091385,7.112998417415558,51.975531665245136,43.39148982074511,53.35992386647654,28.765806455741767,40.92634853846563,41.06286516110916,77.42656766373194,58.92247718061624,89.03960525913905,74.39097164945024,71.07778182102587,27.416815736981587,11.560842625078925,17.40605558417283,19.48882918103025,49.55529075583025
US03990B1017,ARES,Ares Management Corporation,Financial Services,42.7497092587598,24.091273977282636,13.252588247894062,35.827411959837065,29.386910943995787,65.21370869711363,74.15071285105493,69.73181814983482,69.68221077408428,89.5556536560212,40.80305095626851,53.88068668854559,52.46178110199621,56.26061056427595,15.646066706381903,8.076369172521616,9.542478377644768,11.86121793945176,71.93243477630953
US98389B1008,XEL,Xcel Energy Inc.,Utilities,41.25424269512524,18.319529800625865,6.399481703011957,30.45863661054433,25.109405338902835,49.02497282289056,44.45470633970199,46.71447102122778,46.73983958129628,95.9834322218361,42.03597339361895,73.6320111170026,62.86016642091273,63.42184753151915,35.8138599362391,25.645017046045314,28.923739630232134,30.729438491142204,83.35987824921767
US46266C1053,IQV,IQVIA Holdings Inc.,Healthcare,51.22048854576137,26.74853065885554,7.449881806680249,39.42322658928988,32.67758404318282,12.210052735333212,9.77836564194527,10.980711419893524,10.99420918863924,90.99436293386604,42.32641615013997,71.99457652834329,60.622320011366114,61.91044294062231,30.62172961518537,16.84532820694982,21.755653301899542,23.733528911067594,65.73942750609821
US9297401088,WAB,Westinghouse Air Brake Technologies Corporation,Industrials,45.683427191811646,24.37940188871341,7.737921905398686,35.72478625513673,29.57271601328976,61.22999041806434,58.25298479558817,59.72496289295327,59.741487606826254,94.4204631683236,40.04331554753537,86.7961628565781,65.41352577756481,65.32581427999311,24.54304522971294,16.96634230922838,18.67296533308827,20.754693769470663,85.9123788465122
US9291601097,VMC,Vulcan Materials Company,Basic Materials,45.81677766025192,36.49796862699164,9.291803584743564,41.58625961465,34.784259231846136,28.73314418176402,46.15830009013243,37.54244540492835,37.44572213594822,89.36879980540503,44.32121173239088,83.41309951247672,65.61135685973221,65.35608069566588,20.70464689012721,13.567658637610656,14.956265490742975,17.136152763868935,80.2580177607761
US9884981013,YUM,"Yum! Brands, Inc.",Consumer Cyclical,66.19887904845784,35.89893043936287,7.427707137278645,50.8628657443572,42.32466522258402,23.0484845397748,29.72300321189513,26.422792684363923,26.38574387583496,79.75590064901891,61.11889390072493,71.22900007057295,70.63137950520927,68.30567213026043,27.311175469802567,9.440739170460448,16.271482161462586,18.37595732013151,90.35259033648704
US31488V1070,FERG,Ferguson Enterprises Inc.,Industrials,42.85064327793493,55.02440667456378,8.211875453181856,47.919564329106166,40.79239507163585,16.340375574496502,19.69548549064117,18.03655402153982,18.01793053256884,78.05187759478704,55.93445706158128,82.59492695297914,70.02665489585054,68.1289296677322,34.718547050522844,18.50282995550472,24.71911055852126,26.610688503013783,67.14243085895689
SG1M31001969,U11.SI,United Overseas Bank Limited,Financial Services,41.3487418872758,14.336701181061397,5.015030689983171,28.333994438943428,23.277183365331517,56.98724297994734,58.49203947991931,57.747994029609416,57.739641229933326,98.42009708899153,48.30182899810172,86.09620428345409,73.05083610102258,70.27998984216225,58.651413294215295,18.24433824249957,36.96722845983263,38.44787576835744,97.64273153684084
US6311031081,NDAQ,"Nasdaq, Inc.",Financial Services,40.94514370244986,15.501719011838851,8.368387014675433,29.669442993182276,24.252422488650573,61.74271266847696,49.2661888483098,55.43519627506246,55.50445075839338,97.49380180731394,47.5349524204557,82.44177436317132,70.80984249298463,68.75137025284917,21.763794370201595,12.110632216413942,14.7619586456268,16.937213293307767,91.43959320071784
US9224751084,VEEV,Veeva Systems Inc.,Healthcare,49.52765230978716,33.64961005756932,7.550735093817254,41.64442196120331,34.78105196570604,28.42317786093294,41.14180938263983,34.85309199256724,34.78249362178639,88.22041294466032,55.55597176513397,94.61686468483056,77.84109663547656,73.48730528993971,17.57643030722964,9.492729386796782,11.262459437885216,13.53457984701321,64.69571064458408
US2521311074,DXCM,"DexCom, Inc.",Healthcare,44.1839002545583,44.958023927665394,11.45358557439078,45.15108066844629,37.94748678776764,7.7735080933732785,60.88554910572349,34.62434204373995,34.32952859954838,82.71625133584068,50.82896018686117,79.83160777860012,66.85782457658127,66.05144487204079,16.986445161390428,9.1489326947997,10.782155387048356,13.067688928095064,9.842840515372028
US6795801009,ODFL,"Old Dominion Freight Line, Inc.",Industrials,75.87927113859324,53.26479526061249,10.219908448769752,64.14144672700631,53.70160824943624,14.323493633247663,28.406846764088616,21.443343843723586,21.36517019866814,67.35427766655772,70.50387329300091,94.44306974621225,81.46320882328611,75.70127349969295,21.77147948231328,11.083852452746529,14.242917490210717,16.427665967529904,57.92786500084062
BMG0450A1053,ACGL,Arch Capital Group Ltd.,Financial Services,54.66858372317815,22.931715920863333,6.380845569000876,39.131084611049246,32.31628897141677,34.5539067920004,17.1308345397928,25.74565896284085,25.8423706658966,89.11723548766923,48.88888147687611,92.24391946065391,72.1852473335851,69.78472947551884,81.31480269623064,30.27103426076766,54.81645580411304,55.79291847849915,81.44276851427382
US8718291078,SYY,Sysco Corporation,Consumer Defensive,57.56255935835003,100.0,6.425425408082,74.41765973400352,64.31010882495642,19.91213135852467,25.73652209793241,22.85665666060307,22.82432672822854,61.26472041564598,57.92785857726325,60.56003643160195,57.40488664558432,59.42011850044361,39.71809211780965,30.367461994454104,33.34878498380006,35.04277705613188,90.67975824733476
US49271V1008,KDP,Keurig Dr Pepper Inc.,Consumer Defensive,42.89055630168252,19.724278775238872,5.838936259895141,31.7157794034286,26.213721282747585,32.84968495134261,19.02546335556837,25.86083889146528,25.93757415345549,95.51463991234029,42.53838715611961,82.9880958352013,66.39885431418867,65.8948775149452,38.654470515493486,22.833433770410476,28.96095463768897,30.74395214295198,93.0378722520399
DE000ENER6Y0,ENR.DE,Siemens Energy AG,Industrials,41.25542415590292,25.646276262254972,76.1199182929351,54.968580469276496,41.98466382585018,100.0,100.0,100.0,100.0,85.68516486362802,26.50816015256571,91.46364993576516,53.326897402071324,57.541283776131145,17.041054028196125,21.38529478045105,17.04330591194577,19.21317440432359,22.014359253269163
US02043Q1076,ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,63.12154759064384,47.977588277485744,100.0,82.91124423317443,64.43965434725183,84.6131699953768,36.06255646497784,60.06836928267148,60.33786323017732,64.33907062270306,35.589760206535246,93.607979904986,53.06120237433885,57.28164273518989,1.2046160205251073,6.162684887495473,1.0975450853091264,3.6836504540102895,18.467480148310443
CH0024608827,PGHN.SW,Partners Group Holding AG,Financial Services,42.34514751972844,17.563848349058794,10.397017881397565,31.888741916384276,26.04300192379441,35.68858506221579,48.28662568634295,42.05753437108823,41.98760537427937,75.30851689744476,85.27818006322333,86.90457574613065,93.19169958488192,83.19236319250552,21.953761370337062,8.67296388871913,13.10915915673379,15.313362629528095,78.34944262303715
NL0012969182,ADYEN.AS,Adyen N.V.,Technology,57.666096760862615,2.839650850391033,13.258823847409108,33.89665009377519,26.85406381398328,31.447454171556597,52.86511181741324,42.27516777648045,42.15628299448492,57.76525612807213,50.84249171732301,94.09417185980466,62.53883695283105,63.38610285563071,11.890426365258117,9.988930258056747,8.57400477598368,10.939678311657431,38.94122752028773
JP3732000009,9434.T,SoftBank Corp.,Communication Services,39.79617619250448,19.464910783484665,5.260673764100592,29.890581284063337,24.75656954321577,30.31615417492484,32.82341788277925,31.58370330702701,31.569786028852043,97.8870703196329,45.40047302819246,69.91177479793244,64.85331209331477,64.64994779348756,36.34015567131607,24.893000933743064,28.81291878741059,30.616578302529568,94.74129906286852
US4448591028,HUM,Humana Inc.,Healthcare,34.11790905520128,81.78130065863547,0.0,52.82839451576675,46.3596838855347,14.5574670076889,13.393159223487949,13.968850295078864,13.975313115588424,75.00787892940191,45.978238004720254,83.74259956871731,61.59727830795148,62.67673862688993,33.03942173923115,34.60940370964794,32.05484093754764,33.82441272443955,45.067706841164046
JP3422950000,3382.T,"Seven & i Holdings Co., Ltd.",Consumer Defensive,41.68407128143448,78.5283349296466,20.518642964080414,61.41908553846156,52.188691077248514,35.34013999824698,53.630867384672406,44.58703156037189,44.4855036914597,77.12381742639272,37.852010848418345,79.03434714746516,54.44321260688928,57.96554656767364,22.133225154312917,42.483348027911305,30.424171590824567,32.30828659111211,45.10844190444872
US45168D1046,IDXX,"IDEXX Laboratories, Inc.",Healthcare,63.04803840025127,46.74759290576074,8.195536152469183,54.29785519115299,45.55735975289865,6.232607371303643,18.417407771421164,12.392642761128696,12.325007571362404,76.44747581362087,85.12579411481454,78.67740614587643,90.57737383444764,81.3441175472816,19.19866087288784,8.360385561975285,11.524804725414109,13.779523217431564,70.440173657472
CA8667961053,SLF.TO,Sun Life Financial Inc.,Financial Services,39.83694540620587,8.848081953573693,6.688582271117266,25.685452191675257,20.81172739813528,41.68949022055115,51.00551297185466,46.39921282215335,46.3475015962029,95.0326287896601,57.38299397931611,91.37281680885825,80.66553891119294,75.29285838928764,50.36353799517157,27.1423729803128,37.21258839021446,38.75295548774218,99.23492042266952
US2944291051,EFX,Equifax Inc.,Industrials,39.96295922059668,23.00189055075072,12.103879679842343,33.61614913700228,27.606715844507427,26.649707193281525,20.71957542599368,23.651724431703705,23.684641309637605,93.2908519046054,46.998864890407326,76.56446429562135,66.7219641623257,65.96326149526035,20.71233232538998,12.295906803680705,14.31244173442409,16.504119564535344,66.25560560887281
ES0109067019,AMS.MC,"Amadeus IT Group, S.A.",Technology,85.62852764401104,43.74871961244644,7.980333787660378,64.1146918507886,53.34696566011508,49.69292208716452,51.02574801866108,50.36673328118426,50.3593350529128,70.67843314439664,36.574128325682565,79.48972767858095,51.18945096510846,55.82910436858568,26.653986095590405,13.855473972584662,18.18029459160243,20.254730034087533,87.0354095309011
US4165151048,HIG,"The Hartford Financial Services Group, Inc.",Financial Services,41.759962098588616,18.186204426862428,8.267844565959399,31.22151439844632,25.63203552337229,39.52355099991295,28.82070794172445,34.11272030550547,34.1721294708187,97.75926332438632,41.91409910752908,91.53223570048368,69.80090732501753,68.27992430998205,59.69171032486321,33.53669508669464,45.29489610611178,46.61420270577892,86.72556522307653
US55261F1049,MTB,M&T Bank Corporation,Financial Services,41.84944985726632,15.425719843093264,8.476956981003335,30.117740536711025,24.605459276344504,61.86058109520886,53.36666443352364,57.56647487138422,57.61362276436625,98.36239286212628,44.88754340120013,91.42501507679204,72.28683027572121,69.89062368532964,48.39428159491315,25.062359390057903,35.134440434289345,36.72832049248553,73.33019842819498
NL0011794037,AD.AS,Koninklijke Ahold Delhaize N.V.,Consumer Defensive,43.02114061517047,47.92386212432727,6.800581679300024,44.45555150026889,37.73811743165911,47.35316356604257,45.71575279217392,46.52536926630054,46.53445817910824,86.52574266026349,41.6327404221108,77.3082853265708,60.29240349704629,61.77487720776397,42.00125101975939,48.97932647231402,44.01022535493417,45.490288746036704,100.0
US16119P1084,CHTR,"Charter Communications, Inc.",Communication Services,40.215221154786704,15.53955557944658,8.914102579250097,29.49069620019501,24.08473120954333,38.83349372799775,31.68297825979758,35.2185450301775,35.258235993897664,98.94194774291404,48.22607963746576,40.89681476856693,57.11497713898244,59.07273044660312,62.11260442373883,40.00396878073298,49.841426087343685,51.05828660223591,49.540713362419694
IE00BDB6Q211,WTW,Willis Towers Watson Public Limited Company,Financial Services,31.94024306318231,15.53035034797759,8.09806084240743,25.13329610879745,20.607849532945448,42.41904788241659,47.60309106068556,45.03984497320932,45.01106947155108,88.75668560216202,48.779034761211584,87.1358565475772,70.14799344237345,68.3626529180406,16.97955134670882,17.562831330381243,15.064423145022374,17.27119133854503,95.57223266767518
CH0114405324,GRMN,Garmin Ltd.,Technology,48.418637013720456,24.784470435061937,4.566705260522703,36.2907350894067,30.1945840316175,70.0858890985991,53.46198855557237,61.68166315321645,61.77393882708573,89.86406942000247,59.65155727386692,94.69469788992546,81.65168182996717,75.96547046441545,25.30643919165401,11.856204458958548,16.464868231161233,18.58132182530628,57.004076494219824
US15135B1017,CNC,Centene Corporation,Healthcare,42.5893495984833,70.10346304308422,7.269369888534864,54.12274853667978,46.53099903433399,12.335659305708436,11.110708028459843,11.716384227670233,11.72318366708414,79.87024267754688,37.26931368171647,80.05204525649344,55.38988885938226,58.61522882436832,69.3161841259199,54.88852035368046,61.14945758445023,62.10235223980018,64.05982107195588
US3703341046,GIS,"General Mills, Inc.",Consumer Defensive,40.72876841464696,19.28994249860504,4.572319330659352,30.066075442673007,24.921948231432676,23.09384636958814,14.12639450446314,18.56034405262037,18.61012043702564,96.84441598357422,51.723302475387946,77.2344701820195,71.9485418640188,69.3813727790924,49.860817800699664,23.959032612626626,35.33103005491164,36.90992520666315,90.57591106193208
CA45823T1066,IFC.TO,Intact Financial Corporation,Financial Services,41.62782657869326,31.73754199648764,5.741422624056259,36.33427160359069,30.494431954883613,38.22599062909319,35.449509397967354,36.82233836715256,36.83775001353027,90.86242285003168,42.66050087703866,90.52975150137787,67.42221413733891,66.67829402637172,33.27167329509846,19.353664354650466,24.404078332502877,26.312668824874464,96.24326898572389
US5732841060,MLM,"Martin Marietta Materials, Inc.",Basic Materials,49.207317735349655,28.219177732437277,8.975676958590244,39.53643179416096,32.76573357883282,21.96993038229469,34.782554877039054,28.447362735097403,28.37624262966688,91.32235784502154,47.44105397195408,82.4925346471556,68.42996030898911,67.17425010902133,34.208992661613344,13.969207264596086,22.14621637132936,24.089099963104715,81.5045757173066
US2435371073,DECK,Deckers Outdoor Corporation,Consumer Cyclical,80.29457110575055,79.92732472391315,8.032457109990737,77.36972226898288,65.69524975386364,39.77868431728445,44.71765024079024,42.27558240989844,42.24816727903735,54.16082159455882,67.55388646498875,91.92672528881704,73.31836139840196,70.29882995333834,25.97428782665656,10.728649960286385,16.235978605991406,18.35146889347147,39.14477196508216
SE0007100581,ASSA-B.ST,ASSA ABLOY AB (publ),Industrials,46.88985547898762,44.65300859535142,6.983804095499506,44.99417139646663,38.01390644883553,38.64261433039936,36.53417267974615,37.57669000181704,37.58839350507275,86.32083442374658,48.305623461522565,84.64286225748639,67.97791557890186,66.89373590106952,30.245509002985298,17.419800860150644,21.853667427455036,23.832654931567973,93.34489703842075
US2786421030,EBAY,eBay Inc.,Consumer Cyclical,0.0,17.417989608813514,6.550904135120808,9.648182560384916,8.277376670549568,59.46514524068128,49.53635705993481,54.44563859608454,54.50075115030805,65.23372245989559,91.65966517224808,77.3699261475657,90.93404803938355,81.48074473798935,42.99151724817448,15.701117526031114,27.571357801837195,29.3463173871028,72.61671243038151
DE0007030009,RHM.DE,Rheinmetall AG,Industrials,58.30540961884317,34.076284700102434,17.71389055780682,49.28906848250605,40.49545583913961,85.0267341212029,76.89240843024007,80.91441939438879,80.95957127572149,85.57268701217184,40.63075787441319,89.74403379812125,63.581773635619065,64.14455913977986,20.43588090107908,12.5488088885896,14.298263442099826,16.49234489483434,55.331551347455296
US30225T1025,EXR,Extra Space Storage Inc.,Real Estate,45.541161767606056,21.258995735232176,6.0788847782693045,33.77751354689827,27.93583995678916,36.06052749590462,19.582122479692497,27.729856928107854,27.82132498779856,93.93112374075804,56.74533680970606,72.40370203102486,73.01207257581298,69.95637484779876,20.543825735718077,13.271313800695683,14.72212651075392,16.907569768206876,77.8525467475783
US29364G1031,ETR,Entergy Corporation,Utilities,43.91501756421679,17.43665526945582,7.499585768246956,31.72663530625346,26.04058628711844,77.4891881213655,73.94232121260423,75.6960667764514,75.71575466698486,95.33414842367176,42.29294991681755,71.2002003100468,61.94920378552855,62.780062141838414,43.53626309568752,23.33360566143041,31.740941624970777,33.434934378558964,78.41989547666644
US7739031091,ROK,"Rockwell Automation, Inc.",Industrials,34.091874259325934,27.128728978575555,10.31234492926432,31.969067657607948,26.550710281013465,25.512983755523184,36.11038285510402,30.870507174034696,30.8116833053136,88.26170329794968,57.91941854101567,80.19427316055696,74.55324725123165,71.0737033851345,25.5304242304647,11.544986470856086,16.422202471069003,18.537705350660392,72.06334363358982
JP3481800005,6367.T,"Daikin Industries,Ltd.",Industrials,47.24039483905978,61.519691567414526,7.135887267545193,52.6199676620739,44.93121201609877,16.679440087717076,31.7857323241544,24.31643796456337,24.23258620593574,81.07035471039342,43.32684910244587,86.44402629787366,62.794287434653775,63.542019803289705,36.88857194144995,29.508088602774464,31.44741137739668,33.19833027211221,58.52218962333998
GB00BLGZ9862,TSCO.L,Tesco PLC,Consumer Defensive,12.034541829956256,35.46831699258361,7.015278067169674,23.68395813208687,20.404199142449883,54.494780340321626,39.67265423580745,47.00144287413085,47.08371728806453,80.35030375663379,43.85125644479348,77.9261538772313,59.89888404820027,61.494742630863016,22.480194724268923,45.89708761397235,32.342524296932815,34.18864116912064,96.80032362872608
US8740541094,TTWO,"Take-Two Interactive Software, Inc.",Communication Services,0.0,36.09921788548204,91.68657533494084,43.850624239868495,32.777002221180986,45.26630299072563,49.0003393739309,47.154048010103786,47.13332118232826,56.31930891433059,18.913833752751785,89.79721357273455,35.80307665042415,45.98604749814218,0.0,8.810318238293123,1.8230712016192372,4.405159119146561,70.17727928573679
US24703L2025,DELL,Dell Technologies Inc.,Technology,36.86359482773539,15.295105801338208,8.362630922391983,27.55264354141958,22.53600643610784,33.741808958214435,21.01989724534584,27.310236523368108,27.38085310178014,88.4459465682691,24.615491440641737,90.5480945016821,52.57960370058987,57.05625598780867,43.71887502617746,20.64434835869094,30.465559800643494,32.1816116924342,0.0
US2091151041,ED,"Consolidated Edison, Inc.",Utilities,45.7871012149712,17.54934409316822,5.528384198392923,32.10260911738864,26.440254962934358,34.21029963229858,25.40774412469774,29.760160798083657,29.80902187849816,95.92189589604996,41.14699569303868,74.7807126180407,62.558807307381855,63.249149975042,37.763665833375306,27.9290800774669,31.095764181019785,32.8463729554211,94.55424787299884
US26614N1028,DD,"DuPont de Nemours, Inc.",Basic Materials,56.49395922093574,9.49088755269281,7.910900972416926,34.60235569837517,27.97611890393481,35.59549636277219,23.28982338650154,29.374353747361777,29.442659874636863,78.02803615329927,48.57784182062394,85.26973308470816,65.28638623340117,65.11336321981382,23.89538144466688,30.7600884039402,25.364143540745715,27.32773492430354,86.90443643029482
US5260571048,LEN,Lennar Corporation,Consumer Cyclical,34.81048578694867,33.333193583186414,11.28330284892566,35.34614091946469,29.51413231783917,15.826604104845597,3.695734464365248,9.693833452813209,9.761169284605424,88.68744625394721,53.62837146617342,88.90933942971354,74.4983961888582,71.2133821540019,72.52342326727155,38.453454287502254,54.43685085464082,55.4884387773869,61.65172177185104
JP3902400005,6503.T,Mitsubishi Electric Corporation,Industrials,44.31027996457525,33.81591626770159,6.566391170235483,38.82916365326977,32.563756726957834,33.39197411958785,39.39966255859132,36.429165717321965,36.39581833908959,89.94309935041484,40.49636712412947,92.19382073582202,65.99594175463753,65.78241358362395,44.30623703694988,33.243591537714735,37.187131024887,38.77491428733231,37.26106982713845
CA6330671034,NA.TO,National Bank of Canada,Financial Services,40.155635121082106,13.915393075461512,6.6325346634910645,28.05125181723993,22.954918211315665,45.35487242999277,39.44897151543704,42.36913959500004,42.4019219727149,99.35050467892128,48.2941968983608,75.96750090447084,69.79351033108864,67.97659984502843,53.381367394814085,7.657705121388041,28.84861301384462,30.519536258101063,99.17037057929484
US40434L1052,HPQ,HP Inc.,Technology,14.692841364651194,0.0,5.440679911755794,8.948780895323804,6.965272528211637,39.60858263171716,22.54306531487052,30.98109698029577,31.075823973293843,78.39281556153051,32.83937853738383,92.08454902256304,55.69040017699458,59.03903041471531,59.829491283591565,28.50415217866788,42.80271225137555,44.16682173112972,60.849384418388766
US14149Y1082,CAH,"Cardinal Health, Inc.",Healthcare,43.63998725348795,100.0,8.007446834457637,67.99562738071685,59.05748426828672,34.75149650391373,43.90086631066656,39.37696757881543,39.32618140729014,64.7120709343655,40.2980025774142,94.33665179572353,57.097695282980986,59.91118197122936,35.2385241983232,38.444158785935336,35.1457039886258,36.84134149212927,84.86559716773635
US22160N1090,CSGP,"CoStar Group, Inc.",Real Estate,45.449821884785926,23.263299447168063,24.68701324889792,40.29510510926643,32.42265118256118,17.041504555768253,31.325824935930548,24.262953916608858,24.1836647458494,95.59257911605108,43.28221867316178,90.18948681865363,69.56377005517103,68.08662582025707,10.487593463069045,11.053016903979392,8.390379091268613,10.77030518352422,67.67891034076149
US7547301090,RJF,"Raymond James Financial, Inc.",Financial Services,42.276114684948496,17.113506601678743,6.285072194776603,30.400996963364555,25.012862953606216,56.558026001263,79.21370488838616,68.01162221477543,67.88586544482457,93.09599203861136,43.804047438698845,92.3841745239325,69.80661706913156,68.27206535998539,41.12110475344285,16.856095107190367,27.19216418093512,28.98859993031661,78.09832513715152
US69331C1080,PCG,PG&E Corporation,Utilities,49.50746957388048,18.39288020593206,6.611065562946063,34.64881221801564,28.482353024514232,21.491002826949437,9.249883454230249,15.30249533639621,15.37044314058984,85.86004876495194,34.66919503912776,64.40307176399985,50.07327893398666,54.90037765180182,54.886004051629065,38.16699237933127,45.167601638173146,46.52649821548017,79.4728376029727
US8923561067,TSCO,Tractor Supply Company,Consumer Cyclical,52.15248928385864,61.96877818930074,7.240245925519908,55.28526632767717,47.09655617436773,36.22067630269144,38.88073885860198,37.56547301215575,37.55070758064671,80.15497805125482,59.48901056089112,74.07394105666214,70.53450135766145,68.30173505742479,66.12012770991258,14.154740183526842,38.74743981612932,40.13743394671971,74.87184897194876
US3167731005,FITB,Fifth Third Bancorp,Financial Services,40.75574671565232,13.916914291744948,8.006102188059966,28.769041678325458,23.470284840570898,50.8973031460203,38.6987274193494,44.73030362906237,44.79801528268485,98.64265179693932,45.95828900634245,86.25351338751457,71.38040444138528,69.20318579928471,48.24887699884323,31.727953713556484,38.454517162633095,39.98841535619986,77.66414980723333
US92939U1060,WEC,"WEC Energy Group, Inc.",Utilities,40.82305033583906,17.925825327033433,5.754495577602439,29.87494065426729,24.650449380669485,49.08112724120275,42.11489389617471,45.55934251514862,45.59801056868873,97.3420443765506,44.00233202643096,75.53501744298043,65.56773164674887,65.22043146809824,33.48318297941667,21.033277152538083,25.36903983327199,27.258230065977376,95.18868676492184
US0534841012,AVB,"AvalonBay Communities, Inc.",Real Estate,41.6265437829149,15.860027912585345,7.197103605381415,29.807008808054363,24.434049399276383,47.53608675341823,31.95157823873913,39.65732626239474,39.74383249607868,97.66505617516178,52.83953698543359,79.37521729912072,73.88127930371454,70.67983686128741,22.762366144408837,16.88694669068064,17.71142878646808,19.824656417544738,91.63132500580436
JP3818000006,6702.T,Fujitsu Limited,Technology,44.62772854361784,18.94064732847788,8.917557502806712,33.173507568631535,27.21086184939963,48.294785913354346,47.34938138519377,47.81683591335978,47.82208364927406,95.68110443883536,44.8686049367223,91.97065911762044,71.45593471176684,69.3472433574751,35.642928664880046,20.79496787178902,26.3648256026962,28.218948268334533,52.36358867466237
US6703461052,NUE,Nucor Corporation,Basic Materials,76.77420079122102,64.32814589342416,21.15581234153274,72.78258651443831,60.67210114216463,2.099559518404378,15.666441244072596,8.958307205307884,8.883000381238487,46.28609194821575,62.42823197616164,86.04800981500293,64.30131076829471,64.2976414288855,42.98810848470628,34.786228293972854,37.29108217433209,38.88716838933957,58.66679898583872
US25278X1090,FANG,"Diamondback Energy, Inc.",Energy,100.0,37.75737684705342,3.879747026736865,67.35963912718161,55.87890014416874,21.50293403372574,16.148226069701224,18.795857226767875,18.82558005171348,51.39540077242282,33.15765637686744,84.63838293437394,43.11557516353845,50.58727411513291,63.05259444799618,21.202450615636405,40.750623536187526,42.12752253181629,69.13237761766354
US9256521090,VICI,VICI Properties Inc.,Real Estate,54.51443390080015,21.782497720497283,4.285297674215506,37.91007880249352,31.37583218336208,29.74229813243433,22.569880642670583,26.11627685045103,26.15608938755246,90.49228057212288,60.21769719381069,79.89557597121807,77.06277786981053,72.70581273274058,56.49246292187635,22.235325418786527,37.88337622090893,39.36389417033144,91.07517215549248
US03662Q1058,ANSS,"ANSYS, Inc.",Technology,43.28175199044456,22.05750834684045,8.454722367667902,33.73308509091938,27.826648608447584,29.493423168252463,42.58550499783399,36.11213539565423,36.03946408304323,95.54026775796676,51.11179643012561,90.5115594716108,75.70643887667087,72.0688550224572,18.9838964809577,10.95450008874158,12.735091602949405,14.96919828484964,83.76575939204811
IT0003132476,ENI.MI,Eni S.p.A.,Energy,70.52432590612314,58.36154148883623,6.120086035674613,62.4712570625089,52.778364165118674,28.03181379743317,28.664035117108728,28.351433780979708,28.34792445727095,64.31989922489933,36.87824162958881,79.8950391687182,49.17259842334233,54.49285541319878,54.79876312600247,67.11389956366884,59.86731940187328,60.95633134483565,94.38993653057084
JP3242800005,7751.T,Canon Inc.,Technology,49.70132014315607,34.76085200856166,5.848638668529082,41.69864175884381,34.95459659439291,39.398009531848494,34.02420471116028,36.68127829404073,36.711107121504384,89.0135920528887,40.45672539199914,91.36992886160606,65.32208664543553,65.32424292462326,33.524214114012125,34.06756667288138,32.02961166277308,33.795890393446754,69.13820812842853
US7710491033,RBLX,Roblox Corporation,Communication Services,0.0,52.65966822807872,9.672399093311151,26.07470769639095,22.99834710989372,83.54432451037795,100.0,91.86350414819712,91.77216225518896,67.91360892453038,0.0,71.01178787133114,18.881554597260063,34.731349198965376,0.0,7.321318175551205,1.0646110666709516,3.6606590877756022,24.224991937795476
US6745991058,OXY,Occidental Petroleum Corporation,Energy,100.0,29.913427885741704,8.907606854029565,65.45116909576886,53.7468925251026,9.807228677246764,12.654932251423132,11.246887450523715,11.231080464334948,55.4278607542257,30.444592014497847,74.1014306285726,38.79214961706655,47.6046188529485,47.13380482147383,35.16019786039048,39.626023255950216,41.14700134093216,82.66792882939966
FR0010208488,ENGI.PA,Engie SA,Utilities,43.07618417126648,35.52791152362714,0.9552477574463388,37.25512725527306,31.63268782944672,38.88382215511916,32.24376243778494,35.52693476212288,35.56379229645205,89.40517332220772,34.42354101279423,77.05680021711447,55.71929949960999,58.82726389122766,80.81669599331478,58.65789205530621,69.01836901996259,69.7372940243105,100.0
AU0000224040,WDS.AX,Woodside Energy Group Ltd,Energy,84.72925656750091,42.79562191459091,0.0,60.813035869368925,51.009951392836726,16.459499557357173,26.095222937227295,21.33084706223646,21.277361247292237,62.56871099129827,31.77685398617605,87.19387813842117,47.16789861353156,53.32907427551788,43.03042629940928,26.090992808939667,32.88383214322836,34.56070955417447,83.21561929071251
US2605571031,DOW,Dow Inc.,Basic Materials,11.426297284363471,0.0,15.827804610922373,10.500878803718107,7.736079835929864,6.501863851693128,4.087966324176487,5.281516065218906,5.294915087934808,79.86651799601393,44.11439213926514,79.66391090723069,60.5378365016963,61.93980329544373,37.40763209785792,41.336038644512,37.74077418686531,39.37183537118496,83.79330393140904
US21036P1084,STZ,"Constellation Brands, Inc.",Consumer Defensive,36.93092808568577,18.72264243299365,6.035810217632895,28.38032848575004,23.46859025099835,6.64149876385144,4.913614632263866,5.767965587223126,5.777556698057653,90.11098730345896,41.512585774477856,75.76659078352132,61.00225046870833,62.225687408984,33.16332452789014,22.0330604858943,25.71285132826745,27.598192506892214,73.93984591452467
