ISIN,Ticker,Unternehmensname,Sektor,Final Growth Score,Composite Momentum Score,Quality Score,Value Score,Min Volatility Score
US18915M1071,NET,"Cloudflare, Inc.",Technology,0.1780239586591599,1.974783417713296,-1.229340407479716,-1.1754425663963664,-2.305017185183218
US1924461023,CTSH,Cognizant Technology Solutions Corporation,Technology,-0.0123791630954034,-0.115484841341513,0.4222045016369729,-0.1674422159357152,0.7546935520063828
US7445731067,PEG,Public Service Enterprise Group Incorporated,Utilities,-0.3603062780296891,0.3972202332117411,-0.0943557521060289,-0.2238460840760684,0.7600778378774076
US92345Y1064,VRSK,"Verisk Analytics, Inc.",Industrials,-0.435581370272816,0.0831030167984425,0.7741139193052722,-0.816650470627689,0.8415879824720036
CH0010645932,GIVN.SW,Givaudan SA,Basic Materials,-0.3685802764252122,-0.4947927693385824,0.2602150149988574,-0.6643571130948371,1.0066560259301331
GB00BMX86B70,HLN.L,Haleon plc,Healthcare,-0.4963087046023386,-0.1932317732870657,0.1625673995987617,-0.5708710682818359,1.158646058299874
US23804L1035,DDOG,"Datadog, Inc.",Technology,0.7164106841291594,0.3659187470828183,-0.5567778348040227,-1.0574101434740997,-0.9143282192536146
US49177J1025,KVUE,Kenvue Inc.,Consumer Defensive,0.0080082430535446,-0.1631527791045484,0.035338682605507,-0.2701054310733938,0.1834158205608011
US5024311095,LHX,"L3Harris Technologies, Inc.",Industrials,-0.5195835980888979,-0.6528305548759132,0.0763937977497223,-0.0762501350893481,0.8311684464485882
FI4000297767,NDA-SE.ST,Nordea Bank Abp,Financial Services,-0.5594509339195587,-0.0809301534009323,0.1388143178467668,-0.0707800351004634,0.8393443704320963
US42809H1077,HES,Hess Corporation,Energy,1.5413445992238144,-0.4433796606561107,-0.8127871616232685,-0.0463704412567286,0.532542204688883
US3453708600,F,Ford Motor Company,Consumer Cyclical,-0.192764124931514,-0.8665907050926884,-0.7357716690282705,3.0791855332627627,-0.802939421508704
NL0010832176,ARGX.BR,argenx SE,Healthcare,0.8204416726153754,2.1848284736519523,-1.1040757477143257,-1.1201568652307832,-0.4407751406044399
US92537N1081,VRT,Vertiv Holdings Co,Industrials,0.8766288614553561,2.035268063423393,-0.6395400856729946,-0.8631073982775377,-3.148724207606451
DE0005140008,DBK.DE,Deutsche Bank Aktiengesellschaft,Financial Services,-0.5021370620215921,1.4036344722654674,-0.4322255598511556,1.4818824330477811,-0.0413834196334556
US30161N1019,EXC,Exelon Corporation,Utilities,-0.7124018475112732,0.0666337527027217,-0.1309412379566828,0.3019758132152207,0.9723637184846494
CH0418792922,SIKA.SW,Sika AG,Basic Materials,0.161056084934267,-0.9586263757541832,0.2102777156963721,-0.4753740169245833,0.7328927566460168
CA01626P1484,ATD.TO,Alimentation Couche-Tard Inc.,Consumer Cyclical,0.9730800137478992,-0.5609749004693911,-0.0495574266891064,-0.0555447588392505,0.6310402502095636
SG1S04926220,O39.SI,Oversea-Chinese Banking Corporation Limited,Financial Services,-0.5366744191353008,0.9917719949453414,0.5032937216010339,0.6667319624755046,1.3157266370163656
US36266G1076,GEHC,GE HealthCare Technologies Inc.,Healthcare,-1.2477470882131427,-0.3654440168298077,0.6017532885474346,-0.2560833947725838,0.1747462002811873
AU000000GMG2,GMG.AX,Goodman Group,Real Estate,-1.3308356197155236,0.2537962443922592,,-0.871047906501571,0.1156104303566045
DE0005552004,DHL.DE,Deutsche Post AG,Industrials,0.0500731727340829,-1.0056378629088534,-0.0090409684795752,0.8881880410769267,0.6346402153937393
US4435731009,HUBS,"HubSpot, Inc.",Technology,0.2911302921663987,1.6148736112487785,-0.7693940714718797,-1.113533303386867,-0.8636977021612388
US22822V1017,CCI,Crown Castle Inc.,Real Estate,-0.4172389045303987,-1.17498778543525,-0.051052373408944,-0.536262877292854,0.547980509085969
US68902V1070,OTIS,Otis Worldwide Corporation,Industrials,-0.2908597506599665,-0.3493133020478622,0.0368424357029474,-0.4895943142073955,0.9566304770417318
GB00BM8PJY71,NWG.L,NatWest Group plc,Financial Services,-0.4861600651970542,2.020661606757561,-0.0487296094097811,0.087244342948441,0.1455823883193298
US45687V1061,IR,Ingersoll Rand Inc.,Industrials,0.114760359192883,-0.3016940084005118,-0.0210587678524919,-0.5944540279170443,0.1610725942697136
GB00B1XZS820,AAL.L,Anglo American plc,Basic Materials,-0.5770237285942761,0.5504815600938642,-0.0923736636400751,-0.1638325193202828,-0.9106689883570788
US7611521078,RMD,ResMed Inc.,Healthcare,0.5289957465713137,0.152098845770688,0.4109286549092492,-0.5306676690486107,-0.9363526109024946
US03990B1017,ARES,Ares Management Corporation,Financial Services,-0.1881398033967837,1.5638498170136144,-0.4495292641466178,-0.9036826569440586,0.0626639843222565
US98389B1008,XEL,Xcel Energy Inc.,Utilities,-0.426566303450072,0.4357737049886516,-0.0415172596134735,0.0156827592854296,0.5728365809672987
US46266C1053,IQV,IQVIA Holdings Inc.,Healthcare,-0.0284502198143943,-1.315531533355179,-0.1293259117640515,-0.3243410701718318,-0.2138197810602451
US9297401088,WAB,Westinghouse Air Brake Technologies Corporation,Industrials,-0.192697394666957,1.0734156106428188,0.0586714944525875,-0.4705708057197938,0.6867917154422168
US9291601097,VMC,Vulcan Materials Company,Basic Materials,0.0676097488139393,-0.0137456483415596,0.0664339935251359,-0.6468753946227317,0.4343555441920485
US9884981013,YUM,"Yum! Brands, Inc.",Consumer Cyclical,0.4795824215690116,-0.5587178616029252,0.2634097200022818,-0.5844870543517044,0.8850227748094398
US31488V1070,FERG,Ferguson Enterprises Inc.,Industrials,0.3488708516992798,-0.9697259353141788,0.2396815263945566,-0.1837671375105297,-0.1511833860234595
SG1M31001969,U11.SI,United Overseas Bank Limited,Financial Services,-0.5209213396525748,0.9765247162884652,0.3583443954602965,0.3972319969427929,1.210487545202829
US6311031081,NDAQ,"Nasdaq, Inc.",Financial Services,-0.4616142716871534,0.8631749073694873,0.2704122534864696,-0.656092493097818,0.9335514833626644
US9224751084,VEEV,Veeva Systems Inc.,Healthcare,0.0701927301720317,-0.1455503834540108,0.546304712659066,-0.8220939985617928,-0.2604160072995833
US2521311074,DXCM,"DexCom, Inc.",Healthcare,0.2259229124269242,-0.1567613779903137,0.115342913144824,-0.844877600096259,-2.709295431083048
US6795801009,ODFL,"Old Dominion Freight Line, Inc.",Industrials,1.0692821916124338,-0.8027597686390081,0.6884292069018024,-0.6807136197453749,-0.562563149304457
BMG0450A1053,ACGL,Arch Capital Group Ltd.,Financial Services,-0.0414242005469459,-0.5919040655398417,0.3243804099691006,1.2439241762022004,0.4872481592132524
US8718291078,SYY,Sysco Corporation,Consumer Defensive,1.52564725498316,-0.7334935574361121,-0.2555716121071928,0.2255882762844452,0.8996290253686143
US49271V1008,KDP,Keurig Dr Pepper Inc.,Consumer Defensive,-0.3707367817527474,-0.58625911760818,0.0973338308655554,0.0174480825208293,1.0049058659688423
DE000ENER6Y0,ENR.DE,Siemens Energy AG,Industrials,0.6619165909315817,3.0472880563909968,-0.4155838173371198,-0.5478749859021319,-2.1659039599855747
US02043Q1076,ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,1.9028460555247733,1.0902458970695454,-0.4260091629590414,-1.30427472936669,-2.3242526341446546
CH0024608827,PGHN.SW,Partners Group Holding AG,Financial Services,-0.3630555433753649,0.2075380633709066,1.148631909438872,-0.7344943406477111,0.3491481453350002
NL0012969182,ADYEN.AS,Adyen N.V.,Technology,-0.2738846452442736,0.2182042380794801,-0.054125590269299,-0.9496229662095124,-1.4102122466704727
US61174X1090,MNST,Monster Beverage Corporation,Consumer Defensive,0.1772861579529701,-0.6453058882995054,-0.5525801186779772,-0.5393047676193699,0.432101954274465
JP3732000009,9434.T,SoftBank Corp.,Communication Services,-0.4517935537171457,-0.3057825447224505,0.0366898212151154,0.0104258851862825,1.0809545186124123
US4448591028,HUM,Humana Inc.,Healthcare,0.5668712568865574,-1.169083375551612,-0.0910704829906675,0.1642090197357149,-1.136698588883968
JP3422950000,3382.T,"Seven & i Holdings Co., Ltd.",Consumer Defensive,0.9483825442101268,0.3315082732618095,-0.3717818240045575,0.0868569329367927,-1.1348799920070975
US45168D1046,IDXX,"IDEXX Laboratories, Inc.",Healthcare,0.6321297833107407,-1.2463330280292892,1.0460509550673471,-0.8096494428994183,-0.0039572798016629
CA8667961053,SLF.TO,Sun Life Financial Inc.,Financial Services,-0.6385426996991588,0.4203229564072096,0.6571302225107504,0.4088708387901678,1.2815700353641983
US2944291051,EFX,Equifax Inc.,Industrials,-0.2863416496725895,-0.6945274265867037,0.110012020101625,-0.6774156823776128,-0.190775263391166
ES0109067019,AMS.MC,"Amadeus IT Group, S.A.",Technology,1.0680940124071123,0.6147704324258736,-0.4994529738051857,-0.493941030980534,0.736928868316791
US4165151048,HIG,"The Hartford Financial Services Group, Inc.",Financial Services,-0.3926870157259926,-0.1818358688979864,0.2308236397064666,0.7922614809409089,0.7230960214991011
US55261F1049,MTB,M&T Bank Corporation,Financial Services,-0.4417054457186922,0.9676284944465388,0.3283663230292692,0.3102922511747468,0.1250664554846874
NL0011794037,AD.AS,Koninklijke Ahold Delhaize N.V.,Consumer Defensive,0.1950345665954565,0.4265058614233825,-0.1422711810734453,0.7313221104591978,1.3157266370163656
US16119P1084,CHTR,"Charter Communications, Inc.",Communication Services,-0.4695523895157596,-0.127639594713169,-0.2669470858268156,1.007929717085092,-0.9370034114657362
IE00BDB6Q211,WTW,Willis Towers Watson Public Limited Company,Financial Services,-0.6630638679692747,0.3537005785423578,0.244442610166273,-0.6417448509729107,1.1180511409504572
CH0114405324,GRMN,Garmin Ltd.,Technology,-0.167563693410695,1.1693131443448057,0.695824513663174,-0.5753136335848931,-0.6038052330908172
US15135B1017,CNC,Centene Corporation,Healthcare,0.624353323441855,-1.2794763391539408,-0.3346361265162253,1.5443351113772534,-0.2888049846956513
US3703341046,GIS,"General Mills, Inc.",Consumer Defensive,-0.4439998852369129,-0.944055078526152,0.31509255708044,0.3196176349067098,0.8949928188227876
CA45823T1066,IFC.TO,Intact Financial Corporation,Financial Services,-0.1656302427739666,-0.0490379669079475,0.1374884394895141,-0.1987109396617148,1.1480092275193088
US5732841060,MLM,"Martin Marietta Materials, Inc.",Basic Materials,-0.0234227942734216,-0.4594940414731455,0.1770303994135806,-0.3058144028816794,0.4900075114110868
US2435371073,DECK,Deckers Outdoor Corporation,Consumer Cyclical,1.6567479052173832,0.2182245591899659,0.3688415572310299,-0.5861711935121026,-1.4011251049856648
SE0007100581,ASSA-B.ST,ASSA ABLOY AB (publ),Industrials,0.2189545949765977,-0.012067326704396,0.1592930612783977,-0.3196916928086502,1.018612836637623
US2786421030,EBAY,eBay Inc.,Consumer Cyclical,-1.350755415385881,0.8146768605316541,1.060046143056431,-0.0484685395572877,0.0932132238290384
DE0007030009,RHM.DE,Rheinmetall AG,Industrials,0.4096903237111056,2.111907126302904,-0.0132028245230279,-0.6780882408584176,-0.6784742961320751
US30225T1025,EXR,Extra Space Storage Inc.,Real Estate,-0.2791754812844417,-0.4946588741787416,0.3568233916564874,-0.657981961836692,0.3269644732261814
US29364G1031,ETR,Entergy Corporation,Utilities,-0.3702546729682083,1.8561565873929784,-0.0772616256393928,0.1493189582273158,0.3522934783539143
US7739031091,ROK,"Rockwell Automation, Inc.",Industrials,-0.3594882888631668,-0.3407361610676325,0.4172960274905687,-0.5773375175713238,0.0685083459067931
JP3481800005,6367.T,"Daikin Industries,Ltd.",Industrials,0.5576150523322808,-0.6619499338996007,-0.0441022202987863,0.135395119385255,-0.5360298186754828
GB00BLGZ9862,TSCO.L,Tesco PLC,Consumer Defensive,-0.7274287484813416,0.449838144746835,-0.1577121033149352,0.1778555068242751,1.1728786582338313
US8740541094,TTWO,"Take-Two Interactive Software, Inc.",Communication Services,0.1681698394560331,0.4573172954717867,-1.1031837679710008,-1.2698588257155403,-0.0156940698010616
US24703L2025,DELL,Dell Technologies Inc.,Technology,-0.5556210153399803,-0.515224396002794,-0.4449061391943189,0.0888202153182264,-3.148724207606451
US2091151041,ED,"Consolidated Edison, Inc.",Utilities,-0.3535577334333497,-0.3951540405819543,-0.0533419931874815,0.118714457231763,1.0726037101863977
US26614N1028,DD,"DuPont de Nemours, Inc.",Basic Materials,-0.2425443663223382,-0.4140623759056739,0.0536827910454089,-0.1531694891709324,0.731081638620545
US5260571048,LEN,Lennar Corporation,Consumer Cyclical,-0.2095129766781868,-1.3786011949301358,0.415143780653836,1.2259173159764396,-0.396313394238538
JP3902400005,6503.T,Mitsubishi Electric Corporation,Industrials,-0.0548324652192232,-0.0683072889413369,0.0815243416004307,0.4076632485840733,-1.485222060993271
CA6330671034,NA.TO,National Bank of Canada,Financial Services,-0.5334778971424768,0.2228097802856778,0.2305333963438779,0.0121190689742122,1.278688239336456
US40434L1052,HPQ,HP Inc.,Technology,-1.3818157368389834,-0.3353161742212102,-0.3228446587716277,0.6740427738573278,-0.4321333509919094
US14149Y1082,CAH,"Cardinal Health, Inc.",Healthcare,1.240445770831025,0.0761639589550203,-0.2676251915608255,0.3108265467598378,0.640058661942752
US22160N1090,CSGP,"CoStar Group, Inc.",Real Estate,0.0102697728869928,-0.664571177630895,0.2215188438317094,-0.958333395415246,-0.1272325232668058
US7547301090,RJF,"Raymond James Financial, Inc.",Financial Services,-0.4291260711640995,1.4795433184627378,0.2310476787346314,-0.0664558880878516,0.3379371286153843
US69331C1080,PCG,PG&E Corporation,Utilities,-0.2404812392530411,-1.1037216679393198,-0.5432493492860363,0.786223167439279,0.3993015620051837
US8923561067,TSCO,Tractor Supply Company,Consumer Cyclical,0.6759805623760592,-0.0126170693839074,0.2596084137451904,0.4816777269305496,0.1938926862064355
US3167731005,FITB,Fifth Third Bancorp,Financial Services,-0.5016009579112272,0.338530012009854,0.2927999720732953,0.467782709792867,0.318553584431707
US92939U1060,WEC,"WEC Energy Group, Inc.",Utilities,-0.4524881518011981,0.3791610611967237,0.0647222267410041,-0.1529372296725573,1.1009279226554696
US0534841012,AVB,"AvalonBay Communities, Inc.",Real Estate,-0.4555049949416004,0.0899042884542232,0.3909293387365254,-0.5161820503071564,0.9421112555542602
JP3818000006,6702.T,Fujitsu Limited,Technology,-0.3059992947928702,0.4898004133925724,0.2957636299948042,-0.1057013461843311,-0.8109775307456691
US6703461052,NUE,Nucor Corporation,Basic Materials,1.4530339009434807,-1.4146492062383933,0.0150303846565698,0.41259425335882,-0.5295738047700043
US25278X1090,FANG,"Diamondback Energy, Inc.",Energy,1.2122016290310107,-0.9325126195130198,-0.8162558378188336,0.5767003268828407,-0.0623431911468364
US9256521090,VICI,VICI Properties Inc.,Real Estate,-0.0956488837668698,-0.5737401484139367,0.515765028851864,0.4406901886833936,0.9172820849311182
US03662Q1058,ANSS,"ANSYS, Inc.",Technology,-0.2811485420725116,-0.0838448889376666,0.4625449783878136,-0.7522385301409011,0.5909569450765577
IT0003132476,ENI.MI,Eni S.p.A.,Energy,0.995109321548421,-0.4641955025488756,-0.5785902651418284,1.483515875284906,1.0652681110715596
JP3242800005,7751.T,Canon Inc.,Technology,0.0726006226576568,-0.0559512961438858,0.055083604366906,0.163012249184924,-0.0620828908597426
US7710491033,RBLX,Roblox Corporation,Communication Services,-0.6212559219544257,2.6485198336794644,-1.7671507129257469,-1.3058369805204613,-2.067211350429732
US6745991058,OXY,Occidental Petroleum Corporation,Energy,1.1274467641980856,-1.3024862931687302,-0.9858984765135892,0.5233540254601637,0.5419448392498715
FR0010208488,ENGI.PA,Engie SA,Utilities,-0.1247351833106975,-0.1125254684909952,-0.3217107067023085,1.917603132632424,1.3157266370163656
AU0000224040,WDS.AX,Woodside Energy Group Ltd,Energy,0.9214679699200922,-0.8082732160039994,-0.6572507073933889,0.2035328715185547,0.5663962106758709
US2605571031,DOW,Dow Inc.,Basic Materials,-1.3128873040648332,-1.5948480897528383,-0.1326408770277136,0.4339257487083541,0.592186657496704
US21036P1084,STZ,"Constellation Brands, Inc.",Consumer Defensive,-0.5188636517319907,-1.5710072847107617,-0.1144181945820972,-0.1366282601952076,0.1522838678373549
US98419M1009,XYL,Xylem Inc.,Industrials,0.0882557691698414,-0.709070344703605,0.004947157424022,-0.6000096015087635,0.6603101729663572
US6098391054,MPWR,"Monolithic Power Systems, Inc.",Technology,1.6695995839397653,-1.4208573180480135,0.3460556920264062,-0.5432595327642713,-2.6834805559222548
US5950171042,MCHP,Microchip Technology Incorporated,Technology,0.5375670247560069,-1.83446145490996,0.1456372326896364,-0.6111411786097829,-1.0489004081567674
JP3726800000,2914.T,Japan Tobacco Inc.,Consumer Defensive,-0.1405014348515481,-0.3922518425284106,0.2998044172036795,0.20429632695188,0.212602187441697
US6935061076,PPG,"PPG Industries, Inc.",Basic Materials,-0.1400542855405381,-1.007739908599245,0.0608125726787265,-0.0081125946378014,0.824283453371569
US2855121099,EA,Electronic Arts Inc.,Communication Services,-0.0961081880544021,-1.1573454932317966,0.269539563888015,-0.3495122216936538,0.1567195199881893
JP3735400008,9432.T,Nippon Telegraph and Telephone Corporation,Communication Services,-0.3596814009536818,-0.6731466376176476,0.0420240593788594,0.974204786526502,1.1403291085421774
JP3914400001,6981.T,"Murata Manufacturing Co., Ltd.",Technology,-0.7065848994821278,-1.224091159340087,0.3998432360160894,-0.0083346273119985,-0.873114317922284
GB0000536739,AHT.L,Ashtead Group plc,Industrials,0.216605701002646,-0.5140162034249468,0.1289673359356679,-0.8989881668537346,-0.2756457029679391
US5926881054,MTD,Mettler-Toledo International Inc.,Healthcare,0.2609938657252965,-0.4021296563555934,0.7605021155182601,-0.7134895015849486,-0.406524092933995
CA25675T1075,DOL.TO,Dollarama Inc.,Consumer Defensive,0.8678121929534804,0.1579075455383657,0.2411421039918645,-0.7062015848463526,0.4994206015750771
FR0010307819,LR.PA,Legrand SA,Industrials,-0.0177233052524746,-0.3465430194393414,0.1414470712018243,-0.3134513934973558,0.4348555258918853
IE00028FXN24,SW,Smurfit Westrock Plc,Consumer Cyclical,-0.0525970261975867,3.0472880563909968,0.0943402501819188,-0.4622578702980353,-3.148724207606451
US3802371076,GDDY,GoDaddy Inc.,Technology,1.1051144031625082,1.875952209043487,0.4230703830333587,-0.4500758036532644,0.440312026296145
US46284V1017,IRM,Iron Mountain Incorporated,Real Estate,-0.3903179450358507,-0.0951099883742412,-0.2525053537930015,-0.9752479686859026,-0.0781926404974977
FR0000125338,CAP.PA,Capgemini SE,Technology,0.2144048537600918,-0.962504900211494,0.0074769775904248,0.0455964023234072,0.4095755735572924
PA1436583006,CCL,Carnival Corporation & plc,Consumer Cyclical,1.7186928904523822,2.5831268850647904,-1.8539451132827984,0.0899411305918599,-1.3550342647764644
CA9628791027,WPM.TO,Wheaton Precious Metals Corp.,Basic Materials,-0.6341007201669422,0.9821791784663816,0.907373974170944,-0.7900166790504148,-0.1571043961632634
CA0679011084,ABX.TO,Barrick Gold Corporation,Basic Materials,-0.8288301306718295,-0.3444995774502598,0.157813576808057,0.1835539931327208,-0.2865551265140353
US11133T1034,BR,"Broadridge Financial Solutions, Inc.",Technology,-0.0835948126808154,0.2719909616781106,0.1726407050144212,-0.642113798732402,0.9797033967602284
US8574771031,STT,State Street Corporation,Financial Services,-0.5498246199066225,0.8148133941360113,0.180119465322522,0.3789849262410558,0.5927794105937872
US37940X1028,GPN,Global Payments Inc.,Industrials,-0.4249217395813144,-0.5839755272134247,-0.0595074747511448,0.527075243859739,-0.0792344534604064
AU000000TCL6,TCL.AX,Transurban Group,Industrials,-1.0078871950944328,-0.326762441822888,,-0.8398694169876155,1.2680525102895648
AU000000RIO1,RIO.AX,Rio Tinto Group,Basic Materials,-0.650931392103598,-0.1986855190075776,0.5346741818759505,0.3176525960845648,0.6479150720103692
JP3519400000,4519.T,"Chugai Pharmaceutical Co., Ltd.",Healthcare,0.3500170600028462,-0.4006501602862967,-0.5246624267271567,-0.5975048966209844,-1.1358737160067405
JP3802400006,6954.T,Fanuc Corporation,Industrials,-0.0971804535309916,0.0086640267994883,-0.9295409870419112,-0.4005867353170095,-0.573509282469629
US34959J1088,FTV,Fortive Corporation,Technology,-0.6274980430819502,-0.2300762159141217,0.2283149208441373,-0.3644069390516347,0.7263080928690306
DE000ENAG999,EOAN.DE,E.ON SE,Utilities,0.0090419468925085,-0.7168355260832795,-0.4226072959456362,0.7461668322749422,0.917121493124742
JP3890310000,8725.T,"MS&AD Insurance Group Holdings, Inc.",Financial Services,-0.4275347760648171,0.1790421518129631,0.0708954779755896,0.9477590730386816,-1.5646326487661406
IT0000062072,G.MI,Assicurazioni Generali S.p.A.,Financial Services,-0.5722576839426541,1.0691893694218677,0.0689194472406853,0.8001180322750647,1.1507344789492244
US1468691027,CVNA,Carvana Co.,Consumer Cyclical,1.376444497279096,3.0472880563909968,-1.3157901560910523,-1.057711647621689,-3.148724207606451
JP3546800008,4543.T,Terumo Corporation,Healthcare,-0.0154848417703699,-0.1355083835930041,0.2177049734442671,-0.5355292589701866,-0.6696697526596859
JP3548600000,6146.T,Disco Corporation,Technology,0.6858922865993,-0.3970781542421029,-0.6852051666324054,-0.7575090848232514,-3.148724207606451
US5007541064,KHC,The Kraft Heinz Company,Consumer Defensive,-0.384266678066256,-1.0126946631017646,-0.0565347689283124,0.7009455603317764,0.762466400489529
US12514G1085,CDW,CDW Corporation,Technology,0.1610309823477035,-1.0640879723716308,0.2585478034059306,-0.3259651408795579,0.0043173559731605
JP3551500006,6902.T,DENSO Corporation,Consumer Cyclical,0.2203365866395688,-0.8411567257574741,-0.0495933609937066,0.8560375764459134,-0.7689273792783696
CA3039011026,FFH.TO,Fairfax Financial Holdings Limited,Financial Services,-0.1757548183945433,0.7692971568462557,0.0992145493995655,0.8168796039575775,0.3287801387571455
US26884L1098,EQT,EQT Corporation,Energy,0.8589480304025219,1.8051703295592736,-0.5308486549201166,-0.4688322375519368,-0.6888921226643685
NL00150001Q9,STLAM.MI,Stellantis N.V.,Consumer Cyclical,1.7791970087889166,-1.455068074648883,-0.2697259379530528,3.244280123287993,-0.6225576359625652
NL0000334118,ASM.AS,ASM International NV,Technology,1.113602764742341,-0.6082237195889,0.4430347172230083,-0.7602808965798185,-1.6046824185957946
JP3814000000,4901.T,FUJIFILM Holdings Corporation,Industrials,-0.0847329448655932,-0.5537032207835132,0.1318910393867012,0.0909085968031043,-0.587630401856162
US42824C1099,HPE,Hewlett Packard Enterprise Company,Technology,-0.5329487303317838,0.6470038662059647,0.0401176975525082,0.9601407770423508,-1.1043173179859047
US9699041011,WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,0.1696957910479579,2.660359559942933,0.6964929919321039,-0.4847663218078619,-2.3581338704528614
US87165B1035,SYF,Synchrony Financial,Financial Services,-0.4427227315938386,1.9238487977641523,0.2864964212892315,1.2791418058268833,-0.7443534405658618
JP3198900007,4661.T,"Oriental Land Co., Ltd.",Consumer Cyclical,1.19411639894111,-1.3795392669311282,-0.4019149689520682,-0.7949935319792903,-0.2707422921208298
BE0003739530,UCB.BR,UCB SA,Healthcare,-0.6958299784537062,1.4014530530956308,0.1550416856705083,-0.7756215871399232,0.2931709167915949
US62944T1051,NVR,"NVR, Inc.",Consumer Cyclical,0.9910596138841962,-0.6865741838531769,0.6105175192376827,-0.0559194535706399,0.4722117203630702
US49338L1035,KEYS,"Keysight Technologies, Inc.",Technology,-0.7132274951222282,0.2946020577358731,0.4786749855133895,-0.672902452275784,-0.3820975078762909
GB0004082847,STAN.L,Standard Chartered PLC,Financial Services,-0.46836849939662,2.019604203057761,-0.3046638365736753,-0.1714025285011965,0.1198037368177624
US9022521051,TYL,"Tyler Technologies, Inc.",Technology,-0.1829591865961149,0.313856315568369,0.1696430296954183,-0.9503743538884976,0.4514839199563682
JP3304200003,6301.T,Komatsu Ltd.,Industrials,0.5214401195015097,0.3585664136553565,-0.0334674856179664,0.743266278805303,-0.5547983309956428
US1713401024,CHD,"Church & Dwight Co., Inc.",Consumer Defensive,-0.4579023557387862,-0.1914186959059119,0.3211036451684421,-0.6539996748197101,1.1110119294425589
GB0004544929,IMB.L,Imperial Brands PLC,Consumer Defensive,-0.5659315328145559,1.657500341906136,0.3341950526479431,-0.1082480114079246,1.1332098065361775
US2371941053,DRI,"Darden Restaurants, Inc.",Consumer Cyclical,0.4211435546431463,0.576814970903636,0.1440409265409208,-0.2998651008602527,0.0287894765088195
DE0005190003,BMW.DE,Bayerische Motoren Werke Aktiengesellschaft,Consumer Cyclical,0.1621402229108865,-1.021125283716,-0.1915189017044306,2.694620100738981,0.0297587744418159
FR0000120693,RI.PA,Pernod Ricard SA,Consumer Defensive,-0.3789929608027639,-1.2351536671149876,0.1523771066783252,,0.413771900432194
JP3476480003,8750.T,"Dai-ichi Life Holdings, Inc.",Financial Services,-0.4891893084036339,0.2301873877032933,0.0692227485438579,1.1512174059375109,-0.8721419228415064
FR0000130809,GLE.PA,Société Générale Société anonyme,Financial Services,-0.4734742570563274,1.5729087987724832,-0.5412240955535037,2.362763655264384,-0.3128519481797642
AU000000ALL7,ALL.AX,Aristocrat Leisure Limited,Consumer Cyclical,0.1840111078554056,1.81885787256632,,-0.6437980732321007,0.3534213380153786
US7707001027,HOOD,"Robinhood Markets, Inc.",Financial Services,-0.3966622014258223,3.0472880563909968,-0.8905863725304333,-0.91660327891551,-3.148724207606451
US69370C1009,PTC,PTC Inc.,Technology,-0.4677120384519956,-0.0972979728863688,0.2435162035387877,-0.6902988781991362,0.4729414685564066
US50212V1008,LPLA,LPL Financial Holdings Inc.,Financial Services,0.8833595370488834,1.9238770491262136,0.0141585241444635,-0.476519275927345,-0.3637054938832971
AU000000WOW2,WOW.AX,Woolworths Group Limited,Consumer Defensive,-0.52628461783297,-0.8632852569623142,,-0.304431152638699,1.0966783506100328
US64110D1046,NTAP,"NetApp, Inc.",Technology,-0.2491899087893877,0.3130821794979334,0.8472716032662275,-0.3406265402726924,-0.4662841512012511
US2199481068,CPAY,"Corpay, Inc.",Technology,-0.1776695842549757,0.8002589274138069,0.3293205848723718,-0.3903007053203561,0.3767305449439578
JP3200450009,8591.T,ORIX Corporation,Financial Services,-0.4520300233468571,-0.4882061412680506,-0.0672531820905291,1.3996994154791933,-0.7537945958904048
ES0140609019,CABK.MC,"CaixaBank, S.A.",Financial Services,-0.5640722561480597,0.8712956739842063,0.1243761291279213,0.6978954060512559,0.206900056834201
US9553061055,WST,"West Pharmaceutical Services, Inc.",Healthcare,0.2860344461999998,-0.2541106396918334,0.6056185086595215,-0.7972302089568444,-1.047339546735521
US92338C1036,VLTO,Veralto Corporation,Industrials,-0.4119491306158949,-0.2859527747474308,0.8306177987594705,-0.573510814186804,0.8782393629927843
US88262P1021,TPL,Texas Pacific Land Corporation,Energy,1.65009226675425,2.7625845028544727,0.8601050225514094,-0.7484699221443971,-2.0104916131740813
JP3164720009,6723.T,Renesas Electronics Corporation,Technology,0.9339128502394236,-1.0764731550857858,-0.0419982701750686,0.0552489315424335,-2.627114967421344
US1746101054,CFG,"Citizens Financial Group, Inc.",Financial Services,-0.4172524056902469,0.9101593752681156,0.2358481339447064,0.4814412833233469,-0.2097380729551854
FR0000130577,PUB.PA,Publicis Groupe S.A.,Communication Services,-0.2481138416632169,-0.1640462941048069,0.1547409489716108,0.07181495030558,0.7905884061962652
JP3165000005,8630.T,"Sompo Holdings, Inc.",Financial Services,-0.3613329828705018,1.3487374501253235,0.0734645108024445,0.7416213527146152,-1.1926745126811962
JP3893200000,8801.T,"Mitsui Fudosan Co., Ltd.",Real Estate,-0.3927515333027788,-0.5731450178273565,-0.1525132752931876,0.1409299810127356,-0.9578558873022408
CA8849038085,TRI.TO,Thomson Reuters Corporation,Industrials,-0.4223215475743398,0.035244209170468,0.6105425424095552,-0.7678640519671334,1.00171016269138
