ISIN,Ticker,Unternehmensname,Sektor,Final Growth Score,Composite Momentum Score,Quality Score,Value Score,Min Volatility Score
US91913Y1001,VLO,Valero Energy Corporation,Energy,2.4472433255031936,-0.7876078273765563,-0.4706262065503044,0.96167776451705,-0.2706822991946468
SE0000115446,VOLVBS.XC,AB Volvo (publ),Industrials,,0.4364033723205735,0.1171949808303985,,0.6075709188795492
US03073E1055,COR,"Cencora, Inc.",Healthcare,0.7141995465067568,-0.0483319109419993,-0.0902456911744815,0.0761734861409697,1.1165917849121818
NL0000395903,WKL.AS,Wolters Kluwer N.V.,Industrials,-0.0800046354918499,0.4900467354586272,0.6048552479913021,-0.7948048620596746,1.2643971514207446
US12504L1098,CBRE,"CBRE Group, Inc.",Real Estate,0.4307607544437032,1.5755102916477388,-0.0040518540844817,-0.5477532014918325,-0.0820762874772739
GB0002634946,BA.L,BAE Systems plc,Industrials,-0.2310168796275185,-0.7287819560310086,0.2186373544470512,-0.5032994173368976,0.5846102813157272
US7443201022,PRU,"Prudential Financial, Inc.",Financial Services,-0.7527851045947863,-0.0586628313666731,-0.0620585250522465,1.7776393355043818,0.4498918073777808
JE00B4T3BW64,GLEN.L,Glencore plc,Basic Materials,1.473010963322786,-0.986623893752981,-0.5938906980717132,0.31872701994811,0.1158324975989072
DE000A1EWWW0,ADS.DE,adidas AG,Consumer Cyclical,-0.0040127281115839,0.6315210849430093,-0.255012670676322,-0.7865287788912767,0.0723962343495241
DE0006231004,IFX.DE,Infineon Technologies AG,Technology,0.4047810662523997,-0.5806313940997574,0.2077567627077632,-0.112387338518466,-1.1598378667977205
US28176E1082,EW,Edwards Lifesciences Corporation,Healthcare,0.2627132744788422,-0.630973922519918,0.8588385995191397,-0.6445408488872284,-1.5007155124315907
US74762E1029,PWR,"Quanta Services, Inc.",Industrials,1.004174502538426,0.5066830377703601,-0.2813956630553075,-0.6891311660854083,-1.1732961624877951
US31620M1062,FIS,"Fidelity National Information Services, Inc.",Technology,-1.3180210616399992,-0.0437729024385419,-0.9689486016734128,-0.1189020660594812,0.8325433908437878
US0311001004,AME,"AMETEK, Inc.",Industrials,-0.0517281225086979,-0.1139976914375185,0.4571697708523046,-0.5795754349844896,0.627630775148063
BE0974293251,ABI.BR,Anheuser-Busch InBev SA/NV,Consumer Defensive,-0.3432722294632814,-1.1614126470038606,-0.2492731667160317,,0.8656148884229149
FR0000120644,BN.PA,Danone S.A.,Consumer Defensive,-0.6651288678756049,0.1792959082740539,-0.092169352938195,-0.229974450520681,1.2912193133871406
US4943681035,KMB,Kimberly-Clark Corporation,Consumer Defensive,-0.7805516515954815,-0.4922938293628579,0.4337257875351233,-0.1189534173150616,1.1306675213416084
FR0000125007,SGO.PA,Compagnie de Saint-Gobain S.A.,Industrials,0.1063299965588708,0.6596128829980179,-0.1193931887009281,0.5773109030290198,0.4641391743067555
JP3854600008,7267.T,"Honda Motor Co., Ltd.",Consumer Cyclical,0.0306043164935711,-0.8808437448487387,-0.1139871886211897,1.981729541814145,-1.3433541994456877
US87612G1013,TRGP,Targa Resources Corp.,Energy,1.6911521654506778,2.020046195586242,-1.0523319428372386,-0.5489263527876949,0.2420207947013485
US05722G1004,BKR,Baker Hughes Company,Energy,0.8675311003533136,1.8601863707213624,-0.9198307329735655,0.0901799136522145,-0.0216864459086604
US3666511072,IT,"Gartner, Inc.",Technology,0.5358990798386893,0.2332112132574642,0.2921021920636647,-0.8615868849877604,0.5850380072841699
US0494681010,TEAM,Atlassian Corporation,Technology,1.3817284490154702,1.7857903802277302,-1.0891609886561675,-1.278268089288819,-2.243968768520748
US5010441013,KR,The Kroger Co.,Consumer Defensive,0.0937932692843923,0.6730294410282698,-0.2176154461535655,0.7056297257397586,0.4786850338445861
JP3463000004,4502.T,Takeda Pharmaceutical Company Limited,Healthcare,0.0680602049133354,-0.4552746707283605,-0.1776946122615773,0.1451708788546908,1.1673556603213675
US3119001044,FAST,Fastenal Company,Industrials,0.811020520837675,-0.1497174243378918,0.7530435685989548,-0.7653288339380335,0.556637429016793
DK0060079531,DSV.CO,DSV A/S,Industrials,0.7757790016719253,0.8102846878910609,-0.153526876931012,-0.4440484221153091,0.057089359779729
JP3122400009,6857.T,Advantest Corporation,Technology,0.7160122737312605,1.0883365630972652,0.6768569459372888,-0.8872252674812527,-2.310376344517428
US23331A1097,DHI,"D.R. Horton, Inc.",Consumer Cyclical,0.045192203693819,-1.2004362436250684,0.6755433957334808,0.9357993886230468,-0.6143517810961041
US2193501051,GLW,Corning Incorporated,Technology,-0.4853438621065645,1.743228634039049,-0.008516112076175,-0.655802716047998,-0.1418354968069283
US18915M1071,NET,"Cloudflare, Inc.",Technology,0.4257477226819023,1.6320191660142371,-0.9894987884914312,-1.322440319031596,-2.310376344517428
US1924461023,CTSH,Cognizant Technology Solutions Corporation,Technology,-0.0413064253627582,-0.0869630876384045,0.5178431339986699,-0.0499687736064719,0.8282044237265973
US7445731067,PEG,Public Service Enterprise Group Incorporated,Utilities,-0.4603239340667945,0.5043989151322249,-0.15576141974013,-0.1725450481950792,0.7816178719388525
US92345Y1064,VRSK,"Verisk Analytics, Inc.",Industrials,-0.506255784423797,0.1420513680017363,0.764041771206985,-0.8875515360778454,0.8818915600260903
CH0010645932,GIVN.SW,Givaudan SA,Basic Materials,-0.488091174929636,-0.5256253717131992,0.3158113256581725,-0.7252230745389159,1.0650451721029464
GB00BMX86B70,HLN.L,Haleon plc,Healthcare,-0.6090404387813968,-0.1772336877386793,0.1728386190177185,,1.24822554918841
US23804L1035,DDOG,"Datadog, Inc.",Technology,0.9678941170396478,0.4694978162830614,-0.6579826779234075,-1.1816699986838664,-1.114197717757674
US49177J1025,KVUE,Kenvue Inc.,Consumer Defensive,-0.0435789399126033,-0.1425198979896466,0.0492945184922183,-0.298633975584298,0.1190809683349164
US5024311095,LHX,"L3Harris Technologies, Inc.",Industrials,-0.6162557585960287,-0.7080254994652645,0.0642212328680773,-0.0382012951106147,0.8769344297899575
FI4000297767,NDA-SE.ST,Nordea Bank Abp,Financial Services,-0.7695928893644525,-0.0469797108899961,0.1242885312144508,0.0189421724533861,0.8959507161414242
US42809H1077,HES,Hess Corporation,Energy,1.707947195006246,-0.4656340230535074,-0.9970697838153076,0.0673185784731542,0.5505304181262932
US3453708600,F,Ford Motor Company,Consumer Cyclical,-0.3146314431613705,-0.954484868588534,-0.908865174534748,2.3543141770721663,-0.970536856947432
NL0010832176,ARGX.BR,argenx SE,Healthcare,1.158373767481654,2.110439768808914,-0.7907816420536896,,-0.5881807305096606
US92537N1081,VRT,Vertiv Holdings Co,Industrials,1.210951306429481,2.1413231128107637,-0.8349054648668662,-0.93737226804578,-2.310376344517428
DE0005140008,DBK.DE,Deutsche Bank Aktiengesellschaft,Financial Services,-0.5606328523310222,1.667090978600644,-0.383564104892857,,-0.1775457347746933
US30161N1019,EXC,Exelon Corporation,Utilities,-0.7786489324772505,0.1231536992465635,-0.2397749398784212,0.5071766394808226,1.026518235055127
CH0418792922,SIKA.SW,Sika AG,Basic Materials,0.2133529672912569,-1.0611395107186885,0.2680927962279514,,0.777639400692582
CA01626P1484,ATD.TO,Alimentation Couche-Tard Inc.,Consumer Cyclical,0.7761358020570567,-0.601386828064498,0.027036113601965,-0.0005302250157676,0.6412393247555693
SG1S04926220,O39.SI,Oversea-Chinese Banking Corporation Limited,Financial Services,-0.7382996874750671,1.1915857422558245,0.5405434814153232,,1.2912193133871406
US36266G1076,GEHC,GE HealthCare Technologies Inc.,Healthcare,-1.026002243708355,-0.3755382927570098,0.8974016822558724,-0.2186801015802807,-0.1503375597583117
AU000000GMG2,GMG.AX,Goodman Group,Real Estate,-1.1850971300578543,0.3392461042006272,0.4635080379837192,-0.9553693261243944,0.0541082789752492
DE0005552004,DHL.DE,Deutsche Post AG,Industrials,0.0409363481758259,-1.1151702577606164,-0.0179526301398473,1.1739377232449244,0.6030957692281684
US4435731009,HUBS,"HubSpot, Inc.",Technology,0.4930501721323727,1.3332738687001393,-0.8629837550460882,-1.2545947965431457,-1.063264543518668
US22822V1017,CCI,Crown Castle Inc.,Real Estate,-0.5801201186221867,-1.311007151528787,-0.1005552267834424,-0.5498727001840462,0.5456070025611066
US68902V1070,OTIS,Otis Worldwide Corporation,Industrials,-0.0972396454706981,-0.3571017952079043,-0.0320287935491888,-0.4865791331917651,1.0212159812304504
GB00BM8PJY71,NWG.L,NatWest Group plc,Financial Services,-0.5478136586290575,1.799034955307422,-0.1502239950217929,,0.0992547777849833
US45687V1061,IR,Ingersoll Rand Inc.,Industrials,0.1199650148965514,-0.3020940633359139,-0.0394666556559667,-0.6388549634398626,0.1075100255231171
GB00B1XZS820,AAL.L,Anglo American plc,Basic Materials,-0.2383770796299886,0.7257014794042606,-0.0987248755123969,-0.0104515225164085,-1.1308539776462467
US7611521078,RMD,ResMed Inc.,Healthcare,0.6125895284470312,0.2210508851645656,0.5537127079327205,-0.5508744374917878,-1.1453671138798815
US03990B1017,ARES,Ares Management Corporation,Financial Services,-0.0672880099065859,1.8525107691990637,-0.4270290287472334,-1.0056628952946216,-0.0424590377827757
US98389B1008,XEL,Xcel Energy Inc.,Utilities,-0.5292946548248123,0.5492691298409264,-0.0968712145162549,0.0914585648312712,0.5845475134087464
US46266C1053,IQV,IQVIA Holdings Inc.,Healthcare,-0.0263079020221981,-1.4732886634540003,-0.1988443091501912,-0.2617705856533687,-0.3053531447332918
US9297401088,WAB,Westinghouse Air Brake Technologies Corporation,Industrials,-0.2093014119532431,1.2857437370868907,0.0467251062789585,-0.4745960045393811,0.7070694149238854
US9291601097,VMC,Vulcan Materials Company,Basic Materials,0.1364980945247746,0.0307630959595172,0.0718617320510962,-0.6849507776199479,0.4181720595698613
US9884981013,YUM,"Yum! Brands, Inc.",Consumer Cyclical,0.5537169555574819,-0.5989569235222255,0.1397771750262934,-0.5157560825095046,1.217814890086838
US31488V1070,FERG,Ferguson Enterprises Inc.,Industrials,0.4339932225511354,-1.073737854506026,0.3447262952310305,-0.1423086565407688,-0.2286459883569602
SG1M31001969,U11.SI,United Overseas Bank Limited,Financial Services,-0.6908954289394669,1.173975139195567,0.4116581271188246,,1.2912193133871406
US6311031081,NDAQ,"Nasdaq, Inc.",Financial Services,-0.4982118075454765,1.0426488257151083,0.3208121063416986,-0.691885827960367,0.9972706642284695
US9224751084,VEEV,Veeva Systems Inc.,Healthcare,0.0886737982103945,-0.1216008657793242,0.6784136664922871,-0.8920247280204787,-0.3823899571235198
US2521311074,DXCM,"DexCom, Inc.",Healthcare,0.4069397713114948,-0.1333471201527789,0.1586843020145443,-0.9249050296677856,-2.310376344517428
US6795801009,ODFL,"Old Dominion Freight Line, Inc.",Industrials,1.3301609330252344,-0.8805859348737937,0.7075552287540594,-0.6809956394418809,-0.6764934943315005
BMG0450A1053,ACGL,Arch Capital Group Ltd.,Financial Services,-0.0828095735841621,-0.6380012292010698,0.4160457833670273,1.2931195645654452,0.4669131099649631
US8718291078,SYY,Sysco Corporation,Consumer Defensive,1.1555338927694845,-0.8008345314973759,-0.2874580679412082,0.3162266179842579,0.9514503026496374
US49271V1008,KDP,Keurig Dr Pepper Inc.,Consumer Defensive,-0.4867624859236186,-0.6313748478019432,0.0937926243760833,0.0562206281047408,1.1166130004913726
DE000ENER6Y0,ENR.DE,Siemens Energy AG,Industrials,0.304521946968996,2.1413231128107637,-0.5566080020917934,-0.5614518138496603,-2.310376344517428
US02043Q1076,ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,1.370413342349246,1.0059608699499003,-0.3517008883912727,-1.3343734823834232,-2.310376344517428
CH0024608827,PGHN.SW,Partners Group Holding AG,Financial Services,-0.3106673997333894,0.2861852092451105,1.107313887099626,-0.7858937668886513,0.3376772461261742
NL0012969182,ADYEN.AS,Adyen N.V.,Technology,0.075287343945281,0.2987661651506877,0.1731286443160229,-1.045948873973575,-1.675020523157521
US61174X1090,MNST,Monster Beverage Corporation,Consumer Defensive,0.1999028567945098,-0.69846683443776,-0.0251550831804273,-0.5966910928379552,0.4176565820119465
JP3732000009,9434.T,SoftBank Corp.,Communication Services,-0.6028448413683338,-0.4707322205125994,-0.0182847733197986,0.1045504818793823,1.155106248310838
US4448591028,HUM,Humana Inc.,Healthcare,0.385089466837725,-1.304114898149451,-0.0959677910985687,0.246296010261384,-1.3457218938076063
JP3422950000,3382.T,"Seven & i Holdings Co., Ltd.",Consumer Defensive,1.4136738951674468,0.4295304872493501,-0.4836662514724962,0.1695891765919358,-1.3779122895578466
US45168D1046,IDXX,"IDEXX Laboratories, Inc.",Healthcare,0.7637957253356904,-1.361162077374949,0.8322183262612295,-0.862834402470247,-0.1339616922412046
CA8667961053,SLF.TO,Sun Life Financial Inc.,Financial Services,-0.7330858880745994,0.5318378394449204,0.5576212076969058,0.6028585417157304,1.2912193133871406
US2944291051,EFX,Equifax Inc.,Industrials,-0.1510369267570976,-0.7561813429984585,0.1285100607953383,-0.8010565276436712,-0.1858139497677807
ES0109067019,AMS.MC,"Amadeus IT Group, S.A.",Technology,1.2127737400401684,0.756171782451573,-0.6052198207186695,-0.5045862962150148,0.7704451349699907
US4165151048,HIG,"The Hartford Financial Services Group, Inc.",Financial Services,-0.4517464489329672,-0.1642042899304305,0.2642849813833572,1.0876299006480863,0.7536696739729307
US55261F1049,MTB,M&T Bank Corporation,Financial Services,-0.4738875231301636,1.1634034009544434,0.3913490904762747,0.4836447576565445,0.0694823311987905
NL0011794037,AD.AS,Koninklijke Ahold Delhaize N.V.,Consumer Defensive,0.2033263525519515,0.5386523157364189,-0.2122914975776829,0.9667486406824276,1.2912193133871406
US16119P1084,CHTR,"Charter Communications, Inc.",Communication Services,-0.4660717844570743,-0.10150634134747,-0.3008347072979711,1.3352556666751147,-1.1669861569387474
IE00BDB6Q211,WTW,Willis Towers Watson Public Limited Company,Financial Services,-0.7307705042053148,0.4547712772220411,0.2982685548311764,-0.8849658241858549,1.0716469779228357
CH0114405324,GRMN,Garmin Ltd.,Technology,-0.2979337541238362,1.3960916534500356,0.8572511420834553,-0.5924217437848924,-0.7630429703000174
US15135B1017,CNC,Centene Corporation,Healthcare,0.7210842220954634,-1.4316118252251964,-0.4341447724741869,1.3664530574311349,-0.3394358693270372
US3703341046,GIS,"General Mills, Inc.",Consumer Defensive,-0.6192965558382738,-1.0444567013671635,0.3735519542010975,0.4465150497727567,0.9351440984672666
CA45823T1066,IFC.TO,Intact Financial Corporation,Financial Services,-0.2468196117072558,-0.0105974685294147,0.1640070128485569,-0.0761344253342761,1.2752054770822296
US5732841060,MLM,"Martin Marietta Materials, Inc.",Basic Materials,0.0312295414059605,-0.4841785490143044,0.2092412804977137,-0.2786118493587721,0.4809609318078461
US2435371073,DECK,Deckers Outdoor Corporation,Consumer Cyclical,1.8220910552346496,0.2982994474592454,0.4365305305472028,-0.6405285843816084,-1.6699203046950308
SE0007100581,ASSA-B.ST,ASSA ABLOY AB (publ),Industrials,0.409154745555999,0.0321206141043101,0.1882543600366552,-0.3468330883244909,1.1019696366331329
US2786421030,EBAY,eBay Inc.,Consumer Cyclical,-1.1904959019342147,0.9867128978501868,1.0092950902188569,0.0313116841935256,0.0088086001768152
DE0007030009,RHM.DE,Rheinmetall AG,Industrials,0.8627944123529934,2.1413231128107637,-0.0149941723963864,-0.769039709939658,-0.7873987973549145
US30225T1025,EXR,Extra Space Storage Inc.,Real Estate,-0.3712693089388085,-0.52566250460328,0.4333030258396489,-0.6922857468675432,0.2959093434311738
US29364G1031,ETR,Entergy Corporation,Utilities,-0.4238294254956515,2.0910343015803026,-0.1609766933306086,0.3029005292897608,0.3269278761566229
US7739031091,ROK,"Rockwell Automation, Inc.",Industrials,-0.3054913018188558,-0.347088184813877,0.5490134651640205,-0.632236200452726,-0.0588245658797499
JP3481800005,6367.T,"Daikin Industries,Ltd.",Industrials,0.6318822950290331,-0.6956608326128197,-0.0520145612183711,0.1152004031548803,-0.7523582331613531
GB00BLGZ9862,TSCO.L,Tesco PLC,Consumer Defensive,-0.760002752971344,0.5652072761365993,-0.2137730011271386,0.3223858513041804,1.2413000572989326
US8740541094,TTWO,"Take-Two Interactive Software, Inc.",Communication Services,-0.1072519057156974,0.5743970977744508,-0.9412466255660884,-1.2204673105670891,0.3324839634769698
US24703L2025,DELL,Dell Technologies Inc.,Technology,-0.6078511250851311,-0.5493023375921894,-0.3363979330046932,0.2582441271087863,-2.310376344517428
US2091151041,ED,"Consolidated Edison, Inc.",Utilities,-0.4836396684024007,-0.4105138385951767,-0.1240465272927346,0.258622386934608,1.149326591845577
US26614N1028,DD,"DuPont de Nemours, Inc.",Basic Materials,-0.236301892283434,-0.4324556998087268,0.0598030194745561,-0.0822972862222982,0.6242638389735122
US5260571048,LEN,Lennar Corporation,Consumer Cyclical,-0.1040750294061795,-1.3937364454195635,0.5159867898781815,1.4694703574994112,-0.484913560111129
JP3902400005,6503.T,Mitsubishi Electric Corporation,Industrials,-0.0826074994624813,-0.0325907348211962,0.0930646864596645,0.3635695072429929,-1.8117230090711836
CA6330671034,NA.TO,National Bank of Canada,Financial Services,-0.646013262842484,0.3032722266730209,0.1670996275438826,0.3594662728149584,1.2912193133871406
US40434L1052,HPQ,HP Inc.,Technology,-1.4066249016830057,-0.3416517052924569,-0.1902227357970365,0.9163098863750428,-0.5623932889372366
US14149Y1082,CAH,"Cardinal Health, Inc.",Healthcare,0.865634517463881,0.1343551969816157,-0.1669621474872505,0.214513482886219,0.629457235554266
US22160N1090,CSGP,"CoStar Group, Inc.",Real Estate,0.3586574253780057,-0.7209828944496838,0.2469145217195661,-1.0617850338204349,-0.2641411631173108
US7547301090,RJF,"Raymond James Financial, Inc.",Financial Services,-0.5380029164671611,1.6548403859260574,0.3165363004434802,,0.3166222916827818
US69331C1080,PCG,PG&E Corporation,Utilities,-0.3065818515996156,-1.2289567826903478,-0.7361018009458942,1.0445974758042784,0.4244087259290798
US8923561067,TSCO,Tractor Supply Company,Consumer Cyclical,0.7754210857646202,-0.0951111666660165,0.3600162073989956,0.6119455931771846,0.1710372170852299
US3167731005,FITB,Fifth Third Bancorp,Financial Services,-0.5601507787218638,0.4367330920484719,0.3280029983438684,0.6693184992307779,0.2897335275909738
US92939U1060,WEC,"WEC Energy Group, Inc.",Utilities,-0.5831624301662374,0.4838144350607138,0.0344469449218731,-0.1455346265413968,1.1891109036121914
US0534841012,AVB,"AvalonBay Communities, Inc.",Real Estate,-0.5344072454173177,0.1494890206494776,0.4693605531501529,-0.5441149958398559,1.0044611498957587
JP3818000006,6702.T,Fujitsu Limited,Technology,-0.3337514849510148,0.6117733716077605,0.3511344044654388,-0.037911533382961,-1.0064019003067073
US6703461052,NUE,Nucor Corporation,Basic Materials,2.0902146709642206,-1.4399640633433952,0.1368527798365928,0.632171611439725,-0.6777983758602029
US25278X1090,FANG,"Diamondback Energy, Inc.",Energy,0.8657609248875581,-1.03101876219143,-0.7325438781917212,0.7227409840458019,-0.1306777464070788
US9256521090,VICI,VICI Properties Inc.,Real Estate,-0.2237745111279871,-0.6167182495774366,0.3693977692872071,0.6482872614577047,0.9690641448630556
US03662Q1058,ANSS,"ANSYS, Inc.",Technology,-0.2803153441298255,-0.0503247155027486,0.5609693254103514,-0.8242143846120987,0.583601452912489
IT0003132476,ENI.MI,Eni S.p.A.,Energy,1.1025730265652915,-0.4899709086062611,-0.7362148219596858,1.863272948924696,1.1229447255678098
JP3242800005,7751.T,Canon Inc.,Technology,0.0308494173154964,-0.0130785281307704,0.0522023772972035,0.2720968964146559,-0.1153185940504408
US7710491033,RBLX,Roblox Corporation,Communication Services,-0.2895449242586797,2.1413231128107637,-1.2770292303915711,-1.313196012377559,-2.310376344517428
US6745991058,OXY,Occidental Petroleum Corporation,Energy,0.954170297453134,-1.4580653822859055,-1.0927120597104072,0.748664548866294,0.5580654018290596
FR0010208488,ENGI.PA,Engie SA,Utilities,-0.2598330384725086,-0.0840355180666733,-0.4869530824703401,2.084261492748739,1.2912193133871406
AU0000224040,WDS.AX,Woodside Energy Group Ltd,Energy,0.9478908042587282,-0.8874258184315764,-0.79120224131577,0.3445783759483241,0.5735727814099268
US2605571031,DOW,Dow Inc.,Basic Materials,-0.1465361370387319,-1.6301860664804018,-0.1831071533843283,0.6177257560261161,0.6431184766240438
US21036P1084,STZ,"Constellation Brands, Inc.",Consumer Defensive,-0.6454599108360991,-1.6301860664804018,-0.1829066940717823,-0.1438500421122668,0.1149232623563977
US98419M1009,XYL,Xylem Inc.,Industrials,0.1150064889887823,-0.7728937506632991,-0.00847357053398,-0.601522872092275,0.6653058861524881
US6098391054,MPWR,"Monolithic Power Systems, Inc.",Technology,2.0804888226355254,-1.3368443942851305,0.4899948953960347,-0.9689606545771418,-2.310376344517428
US5950171042,MCHP,Microchip Technology Incorporated,Technology,1.0524700800214022,-1.6301860664804018,0.1989830871426722,-0.4977170041822899,-1.2573353321220564
JP3726800000,2914.T,Japan Tobacco Inc.,Consumer Defensive,-0.2315624405810423,-0.406965844367617,0.3547742227046052,0.317769291547408,0.1616561818631824
US6935061076,PPG,"PPG Industries, Inc.",Basic Materials,-0.1858252411854095,-1.1175182536346258,0.0706557254257866,0.0923498707983225,0.8911400467110405
US2855121099,EA,Electronic Arts Inc.,Communication Services,-0.0866575066871397,-1.2907151645163788,0.3295090935640005,-0.2661348033690545,0.2467784614287812
JP3735400008,9432.T,Nippon Telegraph and Telephone Corporation,Communication Services,-0.4722490520111833,-0.7308291507876123,0.008369224519913,1.2503779766731515,1.2291172393493417
JP3914400001,6981.T,"Murata Manufacturing Co., Ltd.",Technology,-0.7456522075548278,-1.3676490939500623,0.4879759575626986,0.0849444651372744,-1.0176822502071912
GB0000536739,AHT.L,Ashtead Group plc,Industrials,0.2910444061755481,-0.5686862921058564,0.1636390586964292,-1.0050133136778985,-0.3774494040781776
US5926881054,MTD,Mettler-Toledo International Inc.,Healthcare,0.3153305667776352,-0.4184969002878449,0.6471000549898281,-0.7909040471906126,-0.5300340947227385
CA25675T1075,DOL.TO,Dollarama Inc.,Consumer Defensive,1.0383233288641682,0.2280241295970137,0.3651501055280208,-0.7474453528322673,0.4893170868368858
FR0010307819,LR.PA,Legrand SA,Industrials,-0.0733896319414421,-0.354169920683078,0.1699542536425314,-0.311402484966715,0.4271910467657497
IE00028FXN24,SW,Smurfit Westrock Plc,Consumer Cyclical,0.0158870818359205,,0.1086283951819432,-0.4438992788985308,
US3802371076,GDDY,GoDaddy Inc.,Technology,1.0651063236492329,1.7753490584532186,0.1187558001360183,-0.4550696682972878,0.4173538600055185
US46284V1017,IRM,Iron Mountain Incorporated,Real Estate,-0.3798335421920796,-0.0645627121125013,-0.0047131087233313,-1.073058761910479,-0.1537337598180218
FR0000125338,CAP.PA,Capgemini SE,Technology,0.2043837251863453,-1.0650650381409472,-0.0046347259547961,0.1737735831309604,0.4032607904296526
PA1436583006,CCL,Carnival Corporation & plc,Consumer Cyclical,1.6809095673197376,2.1413231128107637,-1.7251254680023207,0.1874764363432575,-1.6154328942531344
CA9628791027,WPM.TO,Wheaton Precious Metals Corp.,Basic Materials,-0.8403269139740702,1.1795668430925026,0.911594547210912,-0.8326899452453103,-0.2419577491782291
CA0679011084,ABX.TO,Barrick Gold Corporation,Basic Materials,-1.0645618317422207,-0.3524556138649921,0.1770599427661927,0.3649285257364021,-0.3987143320350202
US11133T1034,BR,"Broadridge Financial Solutions, Inc.",Technology,-0.1284188854649298,0.3604567865498392,0.2245793798771789,-0.6818397968319262,1.0413760372603236
US8574771031,STT,State Street Corporation,Financial Services,-0.636707819828031,0.9870401280935656,0.1839460479492694,0.6533772036340917,0.6019389950996238
US37940X1028,GPN,Global Payments Inc.,Industrials,-0.452616472215744,-0.6277948225793638,-0.1219868795633796,0.7048330797794884,-0.1572014196857068
AU000000TCL6,TCL.AX,Transurban Group,Industrials,-1.2954151778460368,-0.3311192332182774,-0.1871919114163578,-0.9352245226933112,1.2912193133871406
AU000000RIO1,RIO.AX,Rio Tinto Group,Basic Materials,-0.8826018629911787,-0.1828983288908582,0.6987242323753788,0.5042163872816049,0.6754214979798293
JP3519400000,4519.T,"Chugai Pharmaceutical Co., Ltd.",Healthcare,0.385622937724597,-0.4607355039458699,-0.0004046373179418,-0.6245914497607651,-1.3670345608716972
JP3802400006,6954.T,Fanuc Corporation,Industrials,-0.0219243218185832,0.0564556188623968,-0.4930486929285363,-0.4201188784381295,-0.7408699319570353
US34959J1088,FTV,Fortive Corporation,Technology,-0.7642058159362104,-0.2189975584064169,0.2689655354314292,-0.3672173917623493,0.7547858757208658
DE000ENAG999,EOAN.DE,E.ON SE,Utilities,-0.1376898717446582,-0.7819568718692125,-0.5262953220993329,1.0199080109726932,0.9718107629644476
JP3890310000,8725.T,"MS&AD Insurance Group Holdings, Inc.",Financial Services,-0.5983715150276755,0.2034827598376049,0.0635641333583165,,-1.8753550397990184
IT0000062072,G.MI,Assicurazioni Generali S.p.A.,Financial Services,-0.7119611168855511,1.2808818488364515,0.0473516903184945,1.0862399040398985,1.2409319473936176
US1468691027,CVNA,Carvana Co.,Consumer Cyclical,1.5053639915757406,2.1413231128107637,-1.1322750544304987,-1.170024677292606,-2.310376344517428
JP3546800008,4543.T,Terumo Corporation,Healthcare,0.0791689468729072,-0.1098988665427315,0.2514729823908632,-0.5735962507595915,-0.8414175680282272
JP3548600000,6146.T,Disco Corporation,Technology,0.9015514879195148,-0.4141429109825448,-0.1586130119523296,-0.8184048342458314,-2.310376344517428
US5007541064,KHC,The Kraft Heinz Company,Consumer Defensive,-0.5320971567056995,-1.1234837349264934,-0.1227493779874758,0.7999178798628535,0.8024885883519127
US12514G1085,CDW,CDW Corporation,Technology,0.1653912133157145,-1.1826038019808207,0.0846465869799485,-0.3046132406757231,-0.0322161489305649
JP3551500006,6902.T,DENSO Corporation,Consumer Cyclical,0.3779223725826095,-0.9248028046029524,-0.0689145563323996,1.0047638413864304,-0.96781914875256
CA3039011026,FFH.TO,Fairfax Financial Holdings Limited,Financial Services,-0.2334190246125075,0.9347024411655568,0.141254311122678,1.1386977982243924,0.2989885686513202
US26884L1098,EQT,EQT Corporation,Energy,1.322442198726203,1.6243047735210094,-0.6534105569723667,-0.4789009739320092,-0.8506214069961461
NL00150001Q9,STLAM.MI,Stellantis N.V.,Consumer Cyclical,1.5786507613148617,-1.4278716190679397,-0.2058036961995624,2.438550295949538,-0.790943323422044
NL0000334118,ASM.AS,ASM International NV,Technology,1.483244087861986,-0.6564036257443133,0.5801133992655902,-0.8407951551558313,-1.9142365552160236
JP3814000000,4901.T,FUJIFILM Holdings Corporation,Industrials,-0.117413851116176,-0.6073105175694697,0.1511477611749175,0.0543766087871825,-0.6397164604799321
US42824C1099,HPE,Hewlett Packard Enterprise Company,Technology,-0.6708836499920938,0.7929756887440914,0.00364842825752,1.3067579233394704,-1.31830520709611
US9699041011,WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,0.173762575900724,2.1413231128107637,0.7854959519375314,-0.4956954216420549,-2.310376344517428
US87165B1035,SYF,Synchrony Financial,Financial Services,-0.429579725194385,2.1413231128107637,0.3286475226128985,1.458126269584699,-0.9019294734346756
JP3198900007,4661.T,"Oriental Land Co., Ltd.",Consumer Cyclical,1.3946690667963366,-1.3525531317798254,-0.4554824724141197,,-0.3815366801506203
BE0003739530,UCB.BR,UCB SA,Healthcare,-0.538465980896214,1.384625848536317,0.1788011018834008,-0.8453009705750174,0.2446664181539076
US62944T1051,NVR,"NVR, Inc.",Consumer Cyclical,1.1135338424613312,-0.7471639768562575,0.6220270524625641,-0.0273672385301355,0.469031936717598
US49338L1035,KEYS,"Keysight Technologies, Inc.",Technology,-0.7636906025573567,0.3867417277506423,0.5957902968511695,-0.72790681832042,-0.5137489259986423
